Time,Frequency Reference,Output Frequency,Output Current,Output Voltage,Output Power,DC Bus Voltage,Output Frequency After Soft-start,Peak Voltage Current,Regenerative Power  (kWh),Power Supply Voltage,Power Supply Frequency,Electric Power (kWh),Cooling Fin Temperature,Peak Voltage Output Frequency,Motor q-Axis Current during Fault,Fin Temperature,RPM Ref,RPM Out,Power Factor,Slip (%),Daya Semu (kVA),Efficiency (%),Daya Output Motor (kW),Torque (Nm),Load,Temperature (C),Lifetime,Anomaly_Score,Anomaly,Smoothed_Anomaly_Score,Filtered_Anomaly
1749.196,48.17,48.17,87.74,371.2,46.5,586.0,48.17,199.8,0.0,399.0,49.9,960.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8243027105124222,0.0,56.41131517218182,93.5,43.4775,143.73659694830806,465.2777259782823,,,0.15587882910379475,1,0.15579091918143606,0
1750.531,48.16,48.16,83.42,371.1,41.3,588.0,48.17,199.8,0.0,399.0,50.0,960.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.7702439299032496,0.0,53.61937744214056,93.5,38.6155,127.68933502906977,413.24666844952816,,,0.14101637759064078,1,0.15420290716144686,0
1751.869,48.16,48.17,84.39,371.2,46.3,583.0,48.17,199.8,0.0,398.0,49.9,960.0,37.0,2.23,-11.5,32.0,2889.6,2890.2000000000003,0.8533386358223314,0.0207598090097696,54.25747535195377,93.5,43.2905,143.11837502594972,463.2765314579455,,,0.17720605565372838,1,0.1533057131717305,0
1753.203,48.16,48.17,84.21,371.2,43.0,588.0,48.16,199.8,0.0,398.0,50.0,960.0,37.0,2.23,-11.5,32.0,2889.6,2890.2000000000003,0.7942115403440902,0.0207598090097696,54.14174664519525,93.5,40.205,132.91771330703756,430.2568218723901,,,0.15816295210625075,1,0.15459300048453586,0
1754.542,48.17,48.17,81.39,371.1,46.4,586.0,48.17,199.8,0.0,398.0,49.9,960.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8869422645188011,0.0,52.31456641112227,93.5,43.38399999999999,143.42748598712888,464.2771287181138,,,0.1622010694499842,1,0.15606329414911185,0
1755.873,48.17,48.17,86.9,371.3,46.7,591.0,48.17,199.8,0.0,399.0,50.0,960.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.835625198038538,0.0,55.88629939549317,93.5,43.6645,144.35481887066638,467.278920498619,,,0.15174991325114473,1,0.15482041208509903,0
1757.21,48.18,48.18,82.19,371.2,44.4,587.0,48.16,199.8,0.0,399.0,50.0,960.0,37.0,2.23,-11.5,32.0,2890.8,2890.8,0.840224604155852,0.0,52.843013380460725,93.5,41.514,137.21678082191778,444.2651835147469,,,0.10818292197211321,1,0.15181443735283642,0
1758.542,48.17,48.17,88.0,371.3,47.5,587.0,48.17,199.8,0.0,399.0,50.0,960.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8393157268842649,0.0,56.59372090682852,93.5,44.41250000000001,146.82770656009964,475.28369857996586,,,0.05123592829584145,1,0.14942752097716908,0
1759.873,48.16,48.16,83.55,371.2,39.3,587.0,48.17,199.8,0.0,399.0,50.0,960.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.7316064088698789,0.0,53.71740805374733,93.5,36.7455,121.50583212209304,393.2347232461612,,,0.04457936806383389,1,0.1453941916487351,0
1761.214,48.16,48.17,85.53,371.3,44.7,583.0,48.17,199.8,0.0,398.0,50.0,960.0,37.0,2.23,-11.5,32.0,2889.6,2890.2000000000003,0.8126498780414246,0.0207598090097696,55.00523805864822,93.5,41.794500000000006,138.17259964708325,447.26697529525205,,,0.18703477428718562,1,0.1452362220383591,0
1762.564,48.16,48.17,84.17,371.1,41.3,588.0,48.17,199.8,0.0,399.0,50.0,960.0,37.0,2.23,-11.5,32.0,2889.6,2890.2000000000003,0.763380641945219,0.0207598090097696,54.101450483157166,93.5,38.6155,127.66282696699189,413.24666844952816,,,0.11272533064009427,1,0.14644305548075257,0
1763.897,48.16,48.16,85.67,371.2,45.7,585.0,48.16,199.8,0.0,398.0,50.0,960.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.8296956979935382,0.0,55.08043504445882,93.5,42.7295,141.29304142441862,457.2729478969356,,,0.1835476217080308,1,0.14805711318380455,0
1765.232,48.15,48.16,83.29,371.1,40.6,590.0,48.16,199.8,0.0,400.0,49.9,960.0,37.0,2.23,-11.5,32.0,2889.0,2889.6,0.7583707773506672,0.0207641196013257,53.53581811503102,93.5,37.961,125.5251090116279,406.2424876283497,,,0.10494581615140053,1,0.14476458760866126,0
1766.57,48.16,48.16,82.85,371.2,45.4,583.0,48.17,199.8,0.0,399.0,50.0,960.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.8523044288731003,0.0,53.26735197190863,93.5,42.449000000000005,140.36551598837212,454.2711561164305,,,0.2054426400776942,1,0.14511789843852937,0
1767.906,48.18,48.17,83.64,371.2,42.3,590.0,48.16,199.8,0.0,399.0,50.0,960.0,37.0,2.23,-11.5,32.0,2890.8,2890.2000000000003,0.7866068939595771,0.0207598090097539,53.7752724071266,93.5,39.5505,130.75393657878345,423.2526410512116,,,0.1522921144739421,1,0.14634660205196395,0
1769.239,48.16,48.16,81.66,371.1,47.0,584.0,48.17,199.8,0.0,398.0,50.0,960.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.8954408451178207,0.0,52.48811270588825,93.5,43.94499999999999,145.31231831395343,470.280712279124,,,0.10398063756615783,1,0.1477009307760915,0
1770.575,48.16,48.17,85.76,371.2,46.5,592.0,48.17,199.8,0.0,399.0,50.0,960.0,37.0,2.23,-11.5,32.0,2889.6,2890.2000000000003,0.8433339531291968,0.0207598090097696,55.13829939783808,93.5,43.477500000000006,143.7365969483081,465.2777259782824,,,0.15699020819551618,1,0.14690000212386894,0
1771.913,48.16,48.17,82.01,371.1,45.1,587.0,48.17,199.8,0.0,398.0,49.9,960.0,37.0,2.23,-11.5,32.0,2889.6,2890.2000000000003,0.8555751227784074,0.0207598090097696,52.713080125029336,93.5,42.1685,139.40904349179988,451.2693643359255,,,0.19865723292912119,1,0.14737590182829452,0
1773.248,48.16,48.17,87.87,371.3,46.8,588.0,48.17,199.8,0.0,399.0,50.0,960.0,37.0,2.23,-11.5,32.0,2889.6,2890.2000000000003,0.8281702969339052,0.0207598090097696,56.51011654639798,93.5,43.758,144.66392983184554,468.2795177587874,,,0.13101445227268427,1,0.14712344633654484,0
1774.583,48.16,48.16,84.12,371.1,41.3,588.0,48.16,199.8,0.0,399.0,50.0,960.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.7638343869772835,0.0,54.06931228042273,93.5,38.6155,127.68933502906978,413.2466684495282,,,0.12433122483716352,1,0.14551617204957187,0
1775.915,48.17,48.17,83.82,371.2,45.9,583.0,48.16,199.8,0.0,398.0,50.0,960.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8517191933956072,0.0,53.89100111388512,93.5,42.9165,141.8819311812331,459.2741424172722,,,0.19005073167376463,1,0.14774968932310997,0
1777.247,48.16,48.16,84.34,371.2,42.9,590.0,48.16,199.8,0.0,399.0,50.0,960.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.7911432018107559,0.0,54.225328488965296,93.5,40.1115,132.63613735465117,429.2562246122218,,,0.1411780736240159,1,0.15202837074265851,0
1778.58,48.17,48.16,81.39,371.1,45.4,588.0,48.17,199.8,0.0,398.0,50.0,960.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2889.6,0.8678271295076201,0.0207641196013414,52.31456641112227,93.5,42.449,140.3655159883721,454.2711561164305,,,0.1858556373346582,1,0.1532624735189443,0
1779.917,48.17,48.16,87.12,371.3,46.9,589.0,48.17,199.8,0.0,399.0,50.0,960.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2889.6,0.8370846909276348,0.0207641196013414,56.02778369776024,93.5,43.8515,145.00314316860465,469.28011501895577,,,0.11137446763685654,1,0.15065729937512018,0
1781.257,48.16,48.16,83.77,371.1,44.3,588.0,48.16,199.8,0.0,400.0,50.0,960.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.8227419260858203,0.0,53.84434486128164,93.5,41.4205,136.96458938953492,443.2645862545787,,,0.1926527855727997,1,0.15194391592208578,0
1782.598,48.16,48.16,86.06,371.2,44.1,587.0,48.17,199.8,0.0,399.0,49.9,960.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.7970189600348525,0.0,55.33118057576896,93.5,41.23349999999999,136.34623909883717,441.2633917342418,,,0.13737674601142724,1,0.1516785461656266,0
1783.94,48.16,48.16,83.29,371.1,41.9,587.0,48.17,199.8,0.0,399.0,50.0,960.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.7826535854924372,0.0,53.53581811503102,93.5,39.1765,129.54438590116277,419.2502520105382,,,0.15197936331295864,1,0.15048964176365373,0
1785.274,48.16,48.16,81.08,371.1,46.2,584.0,48.16,199.8,0.0,398.0,50.1,960.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.8864957417547265,0.0,52.115309554168746,93.5,43.197,142.8389171511628,462.2759341977773,,,0.1675992688827715,1,0.14927222154823883,0
1786.609,48.17,48.17,87.3,371.3,45.8,591.0,48.16,199.8,0.0,399.0,50.0,960.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8157661073453528,0.0,56.14354358143329,93.5,42.823,141.57282022005396,458.2735451571039,,,0.1697242498383454,1,0.1488612821079129,0
1787.946,48.17,48.17,83.73,371.1,42.2,587.0,48.17,199.8,0.0,399.0,50.0,960.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.7841150291082422,0.0,53.81863429909409,93.5,39.457,130.44482561760432,422.2520437910433,,,0.14335965716511578,1,0.1467442149893012,0
1789.279,48.16,48.17,83.11,371.1,46.7,584.0,48.17,199.8,0.0,399.0,49.9,960.0,37.0,2.23,-11.5,32.0,2889.6,2890.2000000000003,0.8742024444802459,0.0207598090097696,53.42012058518703,93.5,43.6645,144.35481887066638,467.278920498619,,,0.13443643009692352,1,0.14602946835573885,0
1790.53,48.16,48.17,82.05,371.1,45.9,586.0,48.16,199.8,0.0,398.0,49.9,960.0,37.0,2.23,-11.5,32.0,2889.6,2890.2000000000003,0.8703271235820257,0.0207598090097696,52.73879068721689,93.5,42.9165,141.8819311812331,459.2741424172722,,,0.1958673165981582,1,0.14785783298932273,0
1791.576,48.16,48.17,84.21,371.1,43.5,585.0,48.17,199.8,0.0,399.0,49.9,960.0,37.0,2.23,-11.5,32.0,2889.6,2890.2000000000003,0.8036630623128032,0.0207598090097696,54.12716104534472,93.5,40.6725,134.46326811293335,435.2598081732319,,,0.17917416893948512,1,0.14792343676551464,0
1792.627,48.16,48.16,83.46,371.1,42.1,590.0,48.17,199.8,0.0,399.0,50.0,960.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.7847876024847485,0.0,53.64508800432811,93.5,39.3635,130.16273619186046,421.2514465308749,,,0.15218703991094795,1,0.14772423969233786,0
1793.896,48.16,48.16,83.82,371.2,43.4,591.0,48.16,199.8,0.0,399.0,50.0,960.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.8053292591148007,0.0,53.89100111388512,93.5,40.579,134.18201308139535,434.2592109130635,,,0.1759707406941381,1,0.14818322873380965,0
1795.233,48.17,48.17,82.89,371.1,45.7,587.0,48.16,199.8,0.0,398.0,49.9,960.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8577534602749813,0.0,53.278712493155496,93.5,42.7295,141.2637092588748,457.2729478969355,,,0.20573723368710262,1,0.1499828060816749,0
1796.577,48.17,48.17,87.91,371.2,47.7,587.0,48.16,199.8,0.0,399.0,50.0,960.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8439398689596198,0.0,56.520614506342646,93.5,44.5995,147.44592848245793,477.2848931003024,,,0.029085135765227754,1,0.1473462132081121,0
1797.914,48.17,48.17,83.68,371.3,40.7,589.0,48.17,199.8,0.0,399.0,50.0,960.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.7562879157212143,0.0,53.81548369867512,93.5,38.0545,125.80816119991697,407.24308488851807,,,0.11213995876749094,1,0.14937634755716708,0
1799.247,48.17,48.17,81.66,371.1,46.2,587.0,48.16,199.8,0.0,398.0,50.0,960.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.880199298817943,0.0,52.48811270588825,93.5,43.197,142.8092640647706,462.2759341977773,,,0.18885333125323278,1,0.15418547966348037,0
1800.58,48.17,48.16,88.0,371.3,47.4,584.0,48.17,199.8,0.0,398.0,49.9,960.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2889.6,0.8375487464066138,0.0207641196013414,56.59372090682852,93.5,44.319,146.5490188953489,474.2831013197975,,,0.04695520408510867,1,0.14951616065674447,0
1801.913,48.17,48.17,83.2,371.2,41.9,590.0,48.17,199.8,0.0,400.0,49.9,960.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.7832891337037532,0.0,53.492380012828,93.5,39.1765,129.51749273406682,419.2502520105382,,,0.14024519829780313,1,0.15043348957866812,0
1803.261,48.16,48.16,81.83,371.1,46.2,585.0,48.17,199.8,0.0,398.0,50.0,960.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.8783707044051475,0.0,52.59738259518535,93.5,43.197,142.8389171511628,462.2759341977773,,,0.18149285374024582,1,0.15036499731307526,0
1805.731,48.16,48.16,83.29,371.1,42.5,591.0,48.17,199.8,0.0,400.0,49.9,960.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.7938610354040234,0.0,53.53581811503102,93.5,39.7375,131.3994367732558,425.25383557154834,,,0.15853437053038055,1,0.15215128245904128,0
1807.069,48.17,48.16,81.61,371.1,45.9,587.0,48.17,199.8,0.0,398.0,49.9,960.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2889.6,0.8750194889095112,0.0207641196013414,52.45597450315381,93.5,42.9165,141.91139171511628,459.2741424172722,,,0.19099960710006686,1,0.1516698480264537,0
1808.406,48.16,48.16,87.87,371.3,46.6,584.0,48.17,199.8,0.0,399.0,50.0,960.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.8246311076307689,0.0,56.51011654639798,93.5,43.571,144.07561773255813,466.2783232384506,,,0.127167437761306,1,0.15083235880269913,0
1809.741,48.16,48.16,83.29,371.1,40.4,590.0,48.16,199.8,0.0,400.0,49.9,960.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.7546349607134717,0.0,53.53581811503102,93.5,37.774,124.90675872093024,404.241293108013,,,0.09384057270542179,1,0.1504943566406746,0
1811.075,48.17,48.17,81.83,371.1,46.4,587.0,48.17,199.8,0.0,398.0,50.0,960.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8821731749869879,0.0,52.59738259518535,93.5,43.384,143.4274859871289,464.27712871811394,,,0.17274907677105905,1,0.1510196522598594,0
1812.408,48.17,48.17,87.83,371.3,47.6,588.0,48.16,199.8,0.0,399.0,49.9,960.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8427106711584722,0.0,56.484392127803964,93.5,44.506,147.1368175212788,476.2842958401342,,,0.04054134360119155,1,0.14574912261559506,0
1813.744,48.17,48.17,83.51,371.2,40.7,588.0,48.16,199.8,0.0,400.0,49.9,960.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.7580316353044187,0.0,53.69169056335655,93.5,38.0545,125.80816119991697,407.24308488851807,,,0.11617216711847966,1,0.14525437977712158,0
1815.078,48.17,48.17,81.66,371.2,46.4,585.0,48.17,199.8,0.0,398.0,50.0,960.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8837715362319769,0.0,52.50225663278285,93.5,43.38400000000001,143.42748598712893,464.27712871811406,,,0.17234327911885916,1,0.1468547815865114,0
1816.417,48.17,48.17,86.06,371.2,46.2,591.0,48.16,199.8,0.0,399.0,50.0,960.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.834972243846036,0.0,55.33118057576896,93.5,43.197,142.8092640647706,462.2759341977773,,,0.18242521034854753,1,0.14660059754233754,0
1817.756,48.16,48.17,82.41,371.1,45.3,585.0,48.16,199.8,0.0,398.0,49.9,960.0,37.0,2.23,-11.5,32.0,2889.6,2890.2000000000003,0.8551980583274991,0.0207598090097696,52.97018574690485,93.5,42.35549999999999,140.02726541415817,453.2705588562621,,,0.1986769058721936,1,0.14851722528394343,0
1819.094,48.18,48.18,88.27,371.3,47.3,585.0,48.17,199.8,0.0,399.0,50.0,960.0,37.0,2.23,-11.5,32.0,2890.8,2890.8,0.8332252792766367,0.0,56.767360732338105,93.5,44.2255,146.17913812785386,473.28250405962905,,,0.008548850171480105,1,0.14260699904517082,0
1820.43,48.15,48.16,83.38,371.1,39.8,587.0,48.17,199.8,0.0,399.0,50.0,960.0,37.0,2.23,-11.5,32.0,2889.0,2889.6,0.7426250584635291,0.0207641196013257,53.593666879953,93.5,37.213,123.05170784883722,398.237709547003,,,0.07522387538964825,1,0.14140197930359724,0
1821.762,48.16,48.16,83.24,371.2,47.3,585.0,48.17,199.8,0.0,399.0,49.9,960.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.8838131810861776,0.0,53.51809750321877,93.5,44.2255,146.23984375,473.2825040596291,,,0.07815518028064994,1,0.1375853924605256,0
1823.096,48.17,48.16,84.26,371.2,44.2,591.0,48.17,199.8,0.0,400.0,50.0,961.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2889.6,0.8158911449353915,0.0207641196013414,54.17389350818373,93.5,41.327,136.65541424418603,442.2639889944103,,,0.18355551483185611,1,0.13912468475453987,0
1824.43,48.17,48.17,81.44,371.1,46.0,587.0,48.16,199.8,0.0,398.0,49.9,961.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.878756367556007,0.0,52.34670461385672,93.5,43.00999999999999,142.19104214241224,460.2747396774405,,,0.18741033058087486,1,0.14030571699680375,0
1825.772,48.16,48.16,87.34,371.2,46.0,590.0,48.17,199.8,0.0,399.0,50.0,961.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.819173791642735,0.0,56.154140268274,93.5,43.01,142.2205668604651,460.27473967744055,,,0.16048114504660277,1,0.14006844620226477,0
1827.111,48.16,48.16,83.07,371.1,44.3,585.0,48.17,199.8,0.0,399.0,49.9,961.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.8296748663561956,0.0,53.39441002299947,93.5,41.4205,136.96458938953486,443.26458625457855,,,0.19455148000683875,1,0.14089602054121458,0
1828.442,48.16,48.16,85.45,371.2,44.9,584.0,48.17,199.8,0.0,398.0,50.0,961.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.81727022906791,0.0,54.93898884730951,93.5,41.9815,138.8196402616279,449.2681698155888,,,0.18984620765667976,1,0.14244557222426668,0
1829.78,48.16,48.16,83.51,371.2,42.4,588.0,48.17,199.8,0.0,399.0,50.0,961.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.7896938903417041,0.0,53.69169056335655,93.5,39.644,131.09026162790698,424.2532383113801,,,0.15393648378111596,1,0.1430955740137398,0
1831.117,48.16,48.16,81.88,371.1,46.4,585.0,48.17,199.8,0.0,398.0,50.0,961.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.8816344761747097,0.0,52.62952079791979,93.5,43.384,143.45726744186047,464.27712871811394,,,0.16797056705801733,1,0.14216568236240174,0
1832.51,48.17,48.17,83.95,371.1,42.0,588.0,48.17,199.8,0.0,399.0,50.0,961.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.7783537250687446,0.0,53.96004239112563,93.5,39.27,129.826603695246,420.2508492707066,,,0.13345917551299236,1,0.1406418492481853,0
1833.851,48.17,48.17,85.84,371.3,45.2,585.0,48.17,199.8,0.0,399.0,50.0,961.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8187723145276038,0.0,55.20460230275182,93.5,42.262,139.71815445297904,452.2699615960939,,,0.2004949947518151,1,0.14225211440954755,0
1835.184,48.16,48.16,83.6,371.1,43.0,589.0,48.16,199.8,0.0,399.0,49.9,961.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.8002222016516882,0.0,53.73507497198454,93.5,40.205,132.9453125,430.2568218723901,,,0.1663292660328774,1,0.14193073192083888,0
1836.53,48.17,48.17,82.32,371.2,46.6,585.0,48.17,199.8,0.0,399.0,50.0,961.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8804647229350901,0.0,52.92659522423076,93.5,43.571000000000005,144.04570790948722,466.2783232384506,,,0.14244292987563,1,0.13982092179378977,0
1837.866,48.17,48.17,85.14,371.2,45.8,590.0,48.16,199.8,0.0,399.0,49.9,961.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8366874162410513,0.0,54.73967829678095,93.5,42.823,141.57282022005396,458.2735451571039,,,0.1950013163682921,1,0.14535146114722527,0
1839.202,48.16,48.17,82.32,371.1,45.3,587.0,48.17,199.8,0.0,399.0,50.0,961.0,37.0,2.23,-11.5,32.0,2889.6,2890.2000000000003,0.8561330416274198,0.0207598090097696,52.91233698198287,93.5,42.3555,140.02726541415817,453.2705588562621,,,0.19895573341286305,1,0.148245320302071,0
1840.539,48.17,48.17,87.69,371.4,46.4,584.0,48.17,199.8,0.0,398.0,49.9,961.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8225558278590642,0.0,56.40954501625648,93.5,43.38400000000001,143.42748598712893,464.27712871811406,,,0.16069165772766292,1,0.1473065978512187,0
1841.878,48.16,48.16,83.6,371.2,39.2,588.0,48.16,199.8,0.0,399.0,50.0,961.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.7293083647060011,0.0,53.74955491673581,93.5,36.652,121.19665697674417,392.2341259859928,,,0.03961835302026295,1,0.14706203614905716,0
1843.217,48.17,48.17,82.14,371.1,46.4,584.0,48.17,199.8,0.0,398.0,49.9,961.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8788438143314491,0.0,52.79663945213888,93.5,43.384,143.4274859871289,464.27712871811394,,,0.1779932970068463,1,0.14832030610602528,0
1844.558,48.16,48.16,85.58,371.2,45.5,591.0,48.17,199.8,0.0,399.0,49.9,961.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.8269333734960627,0.0,55.02257069107956,93.5,42.5425,140.67469113372096,455.2717533765989,,,0.1932363462699314,1,0.14871175585701477,0
1845.893,48.17,48.16,82.36,371.0,44.8,587.0,48.17,199.8,0.0,399.0,49.9,961.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2889.6,0.8465003442808849,0.0207641196013414,52.92378237371928,93.5,41.888000000000005,138.51046511627908,448.2675725554204,,,0.19745873909989764,1,0.150009234809332,0
1847.233,48.17,48.16,86.55,371.3,45.3,585.0,48.17,199.8,0.0,399.0,49.9,961.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2889.6,0.8138522213874387,0.0207641196013414,55.661210732795546,93.5,42.3555,140.05634084302326,453.2705588562621,,,0.18644273450498916,1,0.14985733905616272,0
1848.572,48.17,48.17,83.6,371.2,43.2,589.0,48.16,199.8,0.0,399.0,49.9,961.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8037275855943686,0.0,53.74955491673581,93.5,40.392,133.5359352293959,432.2580163927269,,,0.1747191914082563,1,0.15144239751106112,0
1849.906,48.17,48.17,81.66,371.1,46.0,587.0,48.16,199.8,0.0,398.0,49.9,961.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8763889122429736,0.0,52.48811270588825,93.5,43.01,142.19104214241227,460.27473967744055,,,0.19883239691841248,1,0.15494212498482746,0
1851.24,48.15,48.15,88.13,371.2,46.5,587.0,48.16,199.8,0.0,399.0,49.9,961.0,37.0,2.23,-11.5,32.0,2889.0,2889.0,0.8206549395252459,0.0,56.66206070349195,93.5,43.4775,143.79630062305296,465.2777259782823,,,0.0491734209250857,1,0.15082293645662834,0
1852.577,48.17,48.17,82.36,371.2,39.3,589.0,48.17,199.8,0.0,399.0,50.0,961.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.7421772154089168,0.0,52.95231271462155,93.5,36.74549999999999,121.48060774340873,393.23472324616114,,,0.05111201803739951,1,0.1511752922711686,0
1853.914,48.16,48.16,82.41,371.1,46.1,585.0,48.16,199.8,0.0,399.0,50.0,961.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.8703008937946514,0.0,52.97018574690485,93.5,43.10349999999999,142.52974200581392,461.2753369376088,,,0.18859250990792747,1,0.15358930369748353,0
1855.251,48.16,48.16,85.62,371.2,45.7,591.0,48.17,199.8,0.0,399.0,50.0,961.0,37.0,2.23,-11.5,32.0,2889.6,2889.6,0.8301802201250457,0.0,55.04828818147034,93.5,42.7295,141.29304142441862,457.2729478969356,,,0.18427932675055902,1,0.15398717195187353,0
1856.585,48.17,48.17,82.89,371.1,45.5,585.0,48.17,199.8,0.0,398.0,49.9,961.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8539996158098829,0.0,53.278712493155496,93.5,42.54249999999999,140.64548733651645,455.27175337659867,,,0.20645478829986158,1,0.154788157883584,0
1857.917,48.17,48.17,87.03,371.3,45.9,585.0,48.17,199.8,0.0,399.0,49.9,961.0,37.0,2.23,-11.5,32.0,2890.2000000000003,2890.2000000000003,0.8200835970732229,0.0,55.9699037559237,93.5,42.91649999999999,141.88193118123309,459.2741424172721,,,0.17570253139746456,1,0.15402234540109302,0
